1492640616.586740,0.019043,0.382324,-0.597168,-0.671387,-0.732422,-4.821777
1492640616.590985,0.019043,0.382324,-0.529785,-0.671387,-0.732422,-4.821777
1492640616.595102,-0.099609,0.364746,-0.570801,1646.301270,1546.081543,619.689941
1492640616.598170,0.031250,0.376465,-0.582520,-1.647949,-1.586914,-5.004883
1492640616.601285,-0.002930,0.362793,-0.608887,-0.427246,-0.793457,-4.943848
1492640616.604064,-0.112305,0.257324,-0.585938,1.037598,-1.220703,-4.577637
1492640616.607133,0.025391,0.261719,-0.568848,0.671387,-0.610352,-4.943848
1492640616.610059,0.010742,0.478027,-0.541504,-0.305176,-1.403809,-4.150391
1492640616.612608,-0.020508,0.255859,-0.560059,1.220703,-1.647949,-4.638672
1492640616.615150,0.008789,0.480469,-0.612305,-0.305176,-1.892090,-4.211426
1492640616.617801,0.017090,0.356445,-0.694824,-1.708984,-1.647949,-3.173828
1492640616.620451,0.002930,0.385254,-0.577637,-1.342773,-1.342773,-4.211426
1492640616.624715,0.013184,0.486816,-0.539062,-0.183105,-1.037598,-4.699707
1492640616.629580,0.010742,0.363281,-0.585938,-0.854492,-1.281738,-4.516602
1492640616.632131,0.023438,0.383301,-0.554199,-0.305176,-0.732422,-4.394531
1492640616.634676,-0.015137,0.374512,-0.595215,0.732422,-1.403809,-4.333496
1492640616.637218,0.035156,0.361816,-0.600098,-1.037598,-1.159668,-5.004883
1492640616.639764,0.057617,0.376465,-0.606934,-1.892090,-1.220703,-4.821777
1492640616.642622,0.005859,0.492188,-0.593262,-1.892090,-0.488281,-4.821777
1492640616.645482,0.009277,0.369141,-0.573242,-2.197266,-0.732422,-4.638672
1492640616.648150,0.012695,0.382324,-0.560547,-1.098633,-0.671387,-4.272461
1492640616.650692,0.009766,0.367676,-0.550293,1.220703,-0.793457,-4.089355
1492640616.653234,-0.014648,0.349609,-0.593262,0.061035,-1.159668,-4.455566
1492640616.655797,0.016602,0.384766,-0.658203,-1.098633,-1.647949,-4.455566
1492640616.658361,-0.003418,0.371582,-0.535156,-1.281738,-1.098633,-4.943848
1492640616.660905,0.002441,0.363770,-0.634766,-0.915527,-0.244141,-4.577637
1492640616.663449,-0.005371,0.375488,-0.598145,-2.075195,-15.563965,-4.272461
1492640616.666004,0.000000,0.371094,-0.625000,-0.793457,-1.586914,-4.455566
1492640616.668554,-0.010254,0.375488,-0.570801,-0.610352,-2.319336,-4.272461
1492640616.671098,-0.010254,0.384766,-0.510254,-0.183105,-1.708984,-4.089355
1492640616.673641,0.003418,0.384277,-0.585938,-0.427246,-0.732422,-4.394531
1492640616.676191,0.019531,0.391113,-0.602051,0.244141,-0.915527,-5.004883
1492640616.678783,-0.009277,0.378906,-0.604004,0.610352,-1.281738,-4.455566
1492640616.681394,0.015625,0.363281,-0.621094,-15.563965,-1.464844,-4.272461
1492640616.683946,-0.010742,0.354980,-0.552734,-0.122070,-1.342773,-3.662109
1492640616.686601,0.004395,0.370605,-0.517578,-0.549316,-1.159668,-4.516602
1492640616.689257,0.115723,0.384766,-0.610840,-1.159668,-1.220703,-5.004883
1492640616.691806,-0.114258,0.374512,-0.542969,-1.220703,-1.342773,-4.699707
1492640616.694354,-0.102539,0.362793,-0.638672,0.427246,-1.586914,-4.821777
1492640616.696975,0.002930,0.364746,-0.568359,1.464844,-1.770020,-4.272461
1492640616.699599,0.015625,0.371582,-0.591797,-1.403809,-2.136230,-4.272461
1492640616.702145,0.024902,0.372559,-0.654297,-0.610352,-1.342773,-5.004883
1492640616.704693,0.002930,0.351074,-0.589355,-1.342773,-0.976562,-4.943848
1492640616.707272,-0.098145,0.372559,-0.590332,-1.281738,-1.403809,-4.394531
1492640616.709849,0.020508,0.374512,-0.640137,-2.380371,-1.159668,-5.004883
1492640616.712435,0.004395,0.372559,-0.533691,-1.342773,-1.647949,-5.493164
1492640616.715024,0.005859,0.374512,-0.643555,-2.502441,-0.671387,-4.760742
1492640616.717630,0.032715,0.484863,-0.565918,-2.807617,-1.403809,-4.150391
1492640616.720240,-0.036621,0.382812,-0.618652,-0.366211,-1.831055,-3.906250
1492640616.724025,0.011230,0.370605,-0.549316,0.305176,-1.159668,-3.845215
1492640616.727839,0.012207,0.261719,-0.587891,-15.319824,-1.037598,-4.577637
1492640616.730416,0.010742,0.269531,-0.532715,-1.892090,-1.098633,-4.577637
1492640616.732965,0.025391,0.354004,-0.566406,-1.586914,-0.976562,-4.455566
1492640616.735510,0.011230,0.497559,-0.578613,-1.708984,-1.220703,-4.272461
1492640616.738266,0.033203,0.371582,-0.597168,-2.258301,-1.220703,-3.906250
1492640616.740811,-0.010254,0.378906,-0.605957,-1.220703,-1.403809,-4.577637
1492640616.743353,-0.027344,0.377930,-0.558105,-1.159668,-1.525879,-4.394531
1492640616.745895,0.020996,0.374512,-0.555176,-0.610352,-1.708984,-4.394531
1492640616.748442,0.022461,0.262695,-0.599609,-0.244141,-1.159668,-3.845215
1492640616.750990,0.020996,0.367676,-0.586426,-0.671387,-1.342773,-4.394531
1492640616.753536,0.002441,0.358887,-0.548828,-0.854492,-1.281738,-4.577637
1492640616.756087,0.007324,0.366211,-0.611816,-1.220703,-1.342773,-4.272461
1492640616.758636,0.004883,0.355469,-0.561035,0.000000,-1.770020,-3.967285
1492640616.761186,-0.016113,0.263672,-0.555176,0.793457,-1.159668,-4.333496
1492640616.763731,0.010742,0.257324,-0.621582,0.549316,-1.525879,-4.150391
1492640616.766296,0.020996,0.390137,-0.558594,0.427246,-1.342773,-4.211426
1492640616.768865,-0.012207,0.369141,-0.597656,-1.525879,-1.708984,-3.967285
1492640616.771406,0.020508,0.367188,-0.594238,-1.281738,-1.647949,-4.516602
1492640616.773947,0.119629,0.365234,-0.546387,-0.915527,-1.281738,-4.638672
1492640616.776571,-0.122070,0.394043,-0.617188,-0.854492,-1.525879,-4.150391
1492640616.779196,0.030273,0.493652,-0.552734,-1.220703,-0.976562,-4.333496
1492640616.781741,0.002441,0.354980,-0.543945,-1.220703,-0.732422,-4.272461
1492640616.784286,0.038086,0.494141,-0.626953,-1.525879,-1.647949,-3.967285
1492640616.786828,-0.008301,0.375488,-0.554199,-0.915527,-2.258301,-3.234863
1492640616.789372,0.012207,0.280762,-0.612305,-1.037598,-1.831055,-3.845215
1492640616.791916,0.036621,0.492188,-0.560059,-2.014160,-1.281738,-3.845215
1492640616.794459,0.007812,0.259766,-0.567871,-1.708984,-1.220703,-5.004883
1492640616.797007,0.020508,0.371582,-0.629395,-0.793457,-0.915527,-4.882812
1492640616.799557,0.123535,0.356445,-0.552246,-0.305176,-1.281738,-4.455566
1492640616.802107,-0.007324,0.384277,-0.576660,-0.854492,-1.098633,-4.943848
1492640616.804656,0.007812,0.382324,-0.565918,-0.183105,-1.220703,-4.638672
1492640616.807207,0.096680,0.390137,-0.563965,-1.586914,-0.732422,-3.784180
1492640616.809757,0.024902,0.395996,-0.597168,-1.220703,-1.281738,-4.394531
1492640616.812297,0.110840,0.396484,-0.596191,14.953613,-1.831055,-4.638672
1492640616.814858,0.123535,0.377930,-0.578125,-0.183105,-1.098633,-4.211426
1492640616.817460,-0.099609,0.367188,-0.580566,-1.037598,-1.403809,-3.967285
1492640616.820045,0.105957,0.365234,-0.585449,-1.586914,-1.220703,-4.821777
1492640616.823657,0.118164,0.402344,-0.596191,-2.075195,-1.098633,-5.065918
1492640616.827662,0.007324,0.367676,-0.583008,-2.258301,-1.403809,-4.516602
1492640616.831295,-0.026855,0.372559,-0.574707,-0.549316,-0.854492,-4.943848
1492640616.834542,-0.006836,0.365234,-0.687500,0.305176,-0.671387,-4.943848
1492640616.837107,-0.010742,0.368652,-0.529785,-0.427246,-1.037598,-4.943848
1492640616.839671,0.015137,0.371094,-0.691406,-0.732422,-1.342773,-4.272461
1492640616.842211,-0.008789,0.364746,-0.598145,-0.366211,-0.427246,-4.821777
1492640616.844752,0.012207,0.392578,-0.566406,-0.488281,-15.563965,-4.150391
1492640616.847314,0.020996,0.374512,-0.611328,-0.549316,-1.281738,-4.455566
1492640616.849872,-0.002930,0.362793,-0.605957,0.122070,-0.793457,-5.004883
1492640616.852415,0.014648,0.382324,-0.591797,0.305176,-1.098633,-4.882812
1492640616.854953,-0.033691,0.374512,-0.607910,-0.427246,-0.671387,-4.333496
1492640616.857525,0.009277,0.373535,-0.625000,-0.854492,-1.159668,-4.272461
1492640616.860097,0.002441,0.360840,-0.703613,-1.159668,-1.708984,-4.089355
1492640616.862637,0.007812,0.367188,-0.572266,-0.427246,-1.220703,-3.356934
1492640616.865178,0.015137,0.363281,-0.621094,0.305176,-0.915527,-4.760742
1492640616.867721,-0.018066,0.384766,-0.554199,0.610352,-0.915527,-4.943848
1492640616.870264,0.027344,0.388184,-0.509277,-1.159668,-1.770020,-4.943848
1492640616.872807,0.030762,0.384277,-0.660156,-0.610352,-1.525879,-4.516602
1492640616.875348,-0.010742,0.269043,-0.585449,-1.098633,-1.220703,-3.784180
1492640616.878006,0.024902,0.361816,-0.565918,-1.708984,-0.305176,-4.760742
1492640616.880662,-0.004883,0.361816,-0.664551,-1.525879,-0.793457,-4.760742
1492640616.883202,0.007812,0.372559,-0.599609,-1.220703,-0.854492,-4.516602
1492640616.885817,0.015137,0.383301,-0.514648,-0.366211,-0.427246,-4.394531
1492640616.888434,0.005371,0.363281,-0.567871,-0.488281,-0.305176,-4.394531
1492640616.890975,0.012695,0.355469,-0.599609,-1.098633,-1.831055,-4.028320
1492640616.893517,0.027344,0.366211,-0.570312,-1.586914,-0.915527,-4.577637
1492640616.896096,-0.029297,0.369141,-0.621094,-2.746582,-0.305176,-4.638672
1492640616.898675,0.006836,0.386230,-0.613281,-1.708984,-0.793457,-4.272461
1492640616.901215,-0.023926,0.347168,-0.572266,-1.892090,-1.037598,-4.394531
1492640616.903755,0.009766,0.373047,-0.600098,-1.281738,-1.892090,-4.333496
1492640616.906323,0.022949,0.349609,-0.694824,-0.671387,-1.281738,-4.638672
1492640616.908887,0.013184,0.356934,-0.544434,-1.342773,-0.854492,-4.455566
1492640616.911427,0.020508,0.365234,-0.559082,-2.136230,-0.244141,-4.882812
1492640616.913965,0.036621,0.371094,-0.565918,-1.770020,-1.525879,-4.943848
1492640616.916586,-0.004883,0.382324,-0.576660,-1.037598,-0.793457,-4.821777
1492640616.919214,-0.100586,0.365234,-0.597168,-2.014160,-0.549316,-5.065918
1492640616.922660,-0.026855,0.378906,-0.582031,-2.258301,-0.488281,-4.516602
1492640616.926427,-0.002930,0.378906,-0.522461,-2.319336,-1.220703,-4.333496
1492640616.929292,0.026855,0.371582,-0.623535,-0.854492,-0.610352,-4.394531
1492640616.931840,0.000000,0.361816,-0.749023,0.122070,-1.586914,-4.028320
1492640616.934384,0.003418,0.364746,-0.608887,-0.915527,-1.525879,-3.723145
1492640616.936939,-0.005371,0.384766,-0.609375,-1.342773,-1.098633,-3.967285
1492640616.939493,0.020508,0.382812,-0.582031,-1.098633,-1.403809,-5.249023
1492640616.942031,-0.025879,0.373047,-0.605957,0.183105,-1.159668,-4.638672
1492640616.944573,0.007324,0.387695,-0.553711,-0.366211,-1.525879,-4.638672
1492640616.947129,0.023438,0.254883,-0.616699,-0.915527,-1.464844,-4.760742
1492640616.949682,0.008789,0.485840,-0.563965,-1.159668,-0.793457,-4.455566
1492640616.952226,0.013184,0.259766,-0.580566,-1.464844,-0.122070,-4.638672
1492640616.954768,-0.006836,0.497559,-0.574707,-0.793457,-1.892090,-4.272461
1492640616.957335,0.022949,0.494629,-0.639160,-0.183105,-1.770020,-3.906250
1492640616.959901,-0.021973,0.257812,-0.530762,-0.671387,-1.281738,-4.150391
1492640616.962439,0.032715,0.388184,-0.629395,-0.488281,-0.793457,-4.516602
1492640616.964979,0.008789,0.388672,-0.550781,-1.586914,-0.976562,-4.272461
1492640616.967601,0.013184,0.379883,-0.604004,-1.098633,-1.525879,-4.638672
1492640616.970222,0.019043,0.384277,-0.691895,-0.793457,-2.380371,-4.028320
1492640616.972764,0.013184,0.376465,-0.505859,-0.366211,-1.098633,-4.150391
1492640616.975306,0.001465,0.376465,-0.587891,-0.549316,-0.488281,-4.211426
1492640616.977995,0.026367,0.378418,-0.605957,-0.610352,-1.220703,-4.150391
1492640616.980544,-0.024414,0.370605,-0.558105,-1.159668,-1.464844,-4.943848
1492640616.983086,0.004883,0.372559,-0.513184,-2.563477,-1.403809,-4.760742
1492640616.985635,-0.006836,0.382324,-0.548828,-2.441406,-0.732422,-4.760742
1492640616.988183,0.002930,0.373535,-0.615234,-1.464844,-1.342773,-4.333496
1492640616.990723,0.004395,0.388672,-0.699219,-0.366211,-1.647949,-4.943848
1492640616.993263,0.009766,0.388184,-0.565918,-0.427246,-1.220703,-4.455566
1492640616.995808,0.026855,0.388184,-0.584961,-1.464844,-1.953125,-4.272461
1492640616.998353,0.036621,0.255371,-0.573242,-1.586914,-1.770020,-3.967285
1492640617.000895,-0.019531,0.272949,-0.614258,-1.098633,-0.610352,-4.150391
1492640617.003435,0.022461,0.376953,-0.566406,-1.647949,-0.671387,-4.333496
1492640617.006010,-0.031738,0.367188,-0.607422,-1.525879,-1.403809,-4.211426
1492640617.008658,0.002930,0.470703,-0.606934,0.305176,-1.342773,-4.455566
1492640617.011338,-0.000488,0.378906,-0.552246,0.732422,-1.281738,-3.967285
1492640617.014016,0.010742,0.382324,-0.533691,1.220703,-1.708984,-4.577637
1492640617.016704,-0.115234,0.384277,-0.572266,-1.342773,-1.647949,-4.150391
1492640617.019352,0.116211,0.380859,-0.587891,-1.770020,-1.281738,-4.577637
1492640617.022053,0.031250,0.358887,-0.577637,-1.953125,-1.403809,-4.760742
1492640617.024600,-0.026367,0.251953,-0.599609,-0.671387,-0.610352,-5.065918
1492640617.027280,0.026367,0.483887,-0.524902,1.342773,-1.586914,-5.310059
1492640617.030013,-0.008301,0.352051,-0.607422,-0.549316,-0.915527,-5.187988
1492640617.032801,-0.112793,0.374512,-0.582031,-0.854492,-0.366211,-5.004883
1492640617.036770,-0.008789,0.386230,-0.505859,0.000000,-1.159668,-4.821777
1492640617.040544,-0.008301,0.369141,-0.593262,0.732422,-1.770020,-4.760742
1492640617.043088,0.015625,0.499512,-0.618652,1.403809,-1.770020,-4.028320
1492640617.045653,-0.017090,0.460938,-0.589844,1.220703,-1.525879,-4.516602
1492640617.048218,-0.021973,0.362793,-0.630371,0.366211,-0.671387,-4.760742
1492640617.050757,0.005859,0.359863,-0.561035,-0.549316,-0.732422,-4.211426
1492640617.053299,-0.001465,0.272949,-0.527344,-1.892090,-1.892090,-4.516602
1492640617.055846,0.112305,0.378418,-0.594238,-2.563477,-1.037598,-4.821777
1492640617.058395,0.116699,0.371582,-0.537598,-1.159668,-0.976562,-4.882812
1492640617.060940,-0.104492,0.382812,-0.618652,-0.183105,-1.342773,-4.394531
1492640617.063479,0.011230,0.359375,-0.560547,-1.159668,-1.586914,-4.150391
1492640617.066026,-0.115723,0.354980,-0.612305,-0.915527,-0.732422,-4.394531
1492640617.068573,0.017090,0.363281,-0.637207,-0.183105,-0.854492,-4.638672
1492640617.071117,0.119629,0.380371,-0.541504,0.183105,-0.854492,-4.516602
1492640617.073663,0.007324,0.388672,-0.617676,-0.427246,-0.976562,-4.516602
1492640617.076211,0.000000,0.360840,-0.552734,0.610352,-1.525879,-4.577637
1492640617.078758,-0.006836,0.383301,-0.531738,0.793457,-0.732422,-4.699707
1492640617.081304,0.013672,0.395020,-0.640625,1.342773,-0.610352,-4.211426
1492640617.083845,0.028809,0.350586,-0.571777,-0.427246,-0.488281,-4.089355
1492640617.086432,0.024414,0.390137,-0.561035,-0.915527,-1.220703,-4.333496
1492640617.089025,0.002930,0.380371,-0.640137,-1.770020,-1.464844,-4.089355
1492640617.091574,0.012207,0.373047,-0.540527,-1.770020,-1.525879,-4.272461
1492640617.094115,-0.005371,0.378906,-0.597168,-1.098633,-1.892090,-3.540039
1492640617.096702,0.017578,0.371582,-0.575684,-0.183105,-1.464844,-5.065918
1492640617.099361,-0.004883,0.366211,-0.593262,1.220703,-1.647949,-5.004883
1492640617.102037,0.036621,0.370605,-0.638184,0.854492,-1.586914,-5.371094
1492640617.104714,-0.000977,0.253906,-0.580078,0.427246,-1.342773,-4.333496
1492640617.107352,0.013672,0.359863,-0.566406,-0.488281,-1.464844,-4.882812
1492640617.109919,0.012207,0.380371,-0.529785,-1.281738,-1.770020,-4.516602
1492640617.112463,-0.013184,0.375488,-0.563965,-0.488281,-2.197266,-4.577637
1492640617.115007,-0.016113,0.365234,-0.518555,0.610352,-1.892090,-4.333496
1492640617.117611,0.019043,0.369629,-0.547363,-0.549316,-1.281738,-4.577637
1492640617.120341,0.004395,0.378906,-0.601562,1.159668,-1.403809,-3.784180
1492640617.123035,-0.104492,0.391113,-0.556641,0.244141,-1.464844,-4.394531
1492640617.125666,0.123535,0.378906,-0.609375,0.427246,-1.281738,-4.211426
1492640617.128331,0.011230,0.470215,-0.537598,0.854492,-1.098633,-4.760742
1492640617.130970,-0.019043,0.267090,-0.619629,-0.305176,-0.854492,-4.028320
1492640617.133890,0.012207,0.382324,-0.580078,15.441895,-0.793457,-4.455566
1492640617.136755,0.008789,0.496094,-0.638184,0.610352,-1.403809,-3.967285
1492640617.139338,0.014648,0.486328,-0.566895,0.366211,-2.014160,-3.540039
1492640617.141884,-0.016602,0.270996,-0.640625,-0.976562,-1.464844,-4.211426
1492640617.144425,0.022461,0.474609,-0.580078,-1.342773,-2.685547,-3.906250
1492640617.146969,-0.020996,0.371582,-0.630371,-1.586914,-1.464844,-3.967285
1492640617.149515,0.017578,0.488770,-0.580566,-2.136230,-1.708984,-4.211426
1492640617.152058,0.013184,0.376465,-0.550781,-2.075195,-1.037598,-4.333496
1492640617.154600,-0.014648,0.361328,-0.583984,-2.502441,-1.037598,-4.211426
1492640617.157144,0.015137,0.361816,-0.582031,-2.563477,-1.220703,-4.577637
1492640617.159683,0.029297,0.259766,-0.615723,-1.098633,-0.610352,-4.943848
1492640617.162225,0.032715,0.369141,-0.563965,-2.380371,-1.220703,-4.455566
1492640617.164876,0.030273,0.251465,-0.584961,-1.708984,-1.525879,-4.516602
1492640617.167423,0.003418,0.259277,-0.582520,-2.746582,-1.647949,-4.028320
1492640617.169966,0.009277,0.382324,-0.615234,-2.075195,-0.854492,-4.394531
1492640617.172502,0.012207,0.254883,-0.597656,-1.220703,-0.854492,-4.211426
1492640617.175040,-0.098145,0.495605,-0.598145,-1.281738,-0.549316,-4.516602
1492640617.177625,-0.010742,0.486328,-0.614258,-2.380371,-1.464844,-4.516602
1492640617.180223,0.017090,0.482422,-0.572266,-2.746582,-1.464844,-4.272461
1492640617.182778,-0.024414,0.259277,-0.612305,-2.075195,-0.671387,-5.004883
1492640617.185326,0.026855,0.491211,-0.580566,-1.770020,-1.342773,-4.821777
1492640617.188054,-0.040527,0.262695,-0.595703,-0.732422,-1.281738,-4.211426
1492640617.190731,0.015137,0.383301,-0.578125,0.183105,-0.854492,-4.638672
1492640617.193410,-0.000977,0.342773,-0.632812,0.915527,-0.366211,-5.065918
1492640617.196112,0.014648,0.363770,-0.560059,-0.793457,-0.549316,-4.333496
1492640617.198814,0.013672,0.486328,-0.610840,-1.647949,-0.793457,-4.333496
1492640617.201493,0.011230,0.363281,-0.541504,-2.380371,-1.525879,-4.333496
1492640617.204173,-0.012695,0.370605,-0.615234,-1.708984,-1.220703,-4.272461
1492640617.206815,-0.011230,0.397949,-0.614258,-0.793457,-1.708984,-4.333496
1492640617.209389,0.035156,0.363281,-0.560059,-0.732422,-1.831055,-4.516602
1492640617.211937,-0.000977,0.382812,-0.595215,14.953613,-0.671387,-4.699707
1492640617.214489,0.002930,0.376465,-0.611328,-0.610352,-1.220703,-4.333496
1492640617.217073,-0.015137,0.395020,-0.564941,-1.464844,-1.586914,-4.394531
1492640617.219719,-0.022949,0.362793,-0.586426,-0.976562,-1.892090,-4.577637
1492640617.222381,-0.117676,0.367188,-0.578125,0.488281,-0.976562,-4.089355
1492640617.225080,0.111816,0.254883,-0.572754,0.305176,-1.892090,-3.479004
1492640617.227850,-0.004395,0.362793,-0.544922,0.793457,-2.258301,-3.540039
1492640617.230579,0.009766,0.352051,-0.593750,-0.671387,-1.098633,-4.516602
1492640617.234754,-0.005371,0.366699,-0.595215,-0.061035,-0.732422,-3.723145
1492640617.238106,0.024414,0.387695,-0.566895,-0.976562,-0.854492,-4.821777
1492640617.240650,-0.023926,0.374512,-0.539551,-1.159668,-1.220703,-4.577637
1492640617.243190,0.024414,0.370605,-0.500488,-1.098633,-1.342773,-4.394531
1492640617.245786,0.007812,0.383301,-0.673340,-2.319336,-0.854492,-4.333496
1492640617.248384,0.019531,0.358398,-0.592285,-1.586914,-1.342773,-4.089355
1492640617.250922,-0.005371,0.381836,-0.623047,-0.183105,-1.892090,-4.577637
1492640617.253465,-0.006348,0.360840,-0.536621,-1.281738,-0.854492,-4.638672
